,0
5801,Titanium Wealth Management
5802,www.loankite.co.uk (clone of FCA authorised firm)
5803,www.loanshuttle.com/ Loan Shuttle (clone of FCA authorised firm)
5804,Farnhams Consulting Group
5805,Shaks Specialist Cars (clone of FCA authorised firm)
5806,Prudential Consultants / Prudential Group
5807,Pan Asia Pacific Mergers and Acquisitions
5808,Click Search Media t/a Debt Friendly (clone) (clone of FCA authorised firm)
5809,Knight Capital Markets (clone) (clone of FCA authorised firm)
5810,Brits Finance (clone) (clone of FCA authorised firm)
5811,Baxter International
5812,BD CTLY Limited
5813,Loanfactory (clone) (clone of FCA authorised firm)
5814,Pearson Chase
5815,Carlease Ltd (clone) (clone of FCA authorised firm)
5816,UK Trust Loans (clone) (clone of FCA authorised firm)
5817,Federated Mutual Insurance UK
5818,Flexy Finance (clone) (clone of FCA authorised firm)
5819,Apex UK Loan
5820,Utility Bill Solutions
5821,Swiss Partners AG (clone of FCA authorised firm)
5822,South Finance (clone of FCA authorised firm)
5823,Knight Cover (clone of FCA authorised firm)
5824,Alfred Lettner (clone of EEA authorised firm)
5825,DMS Investment Management Services (Clone of EEA authorised firm)
5826,GF Capital Management Ltd / GB-Capital / GBE Capital (clone of FCA authorised firm)
5827,Quick Loans
5828,Instant Lending
5829,SkyQuid (clone of FCA authorised firm)
5830,Guarantor Loans t/a LoansWithGuarantor.net
5831,AIB Asset Management
5832,Unsecured Loan Credit (clone of FCA authorised firm)
5833,Loan.co.uk (clone) (clone of FCA authorised firm)
5834,All UK Lenders (clone) (clone of FCA authorised firm)
5835,Markets DL (clone of FCA authorised firm)
5836,Global Escrow Exchange
5837,Industrial and Commercial Bank of China (Europe) SA - Clone of EEA authorised firm (clone of FCA authorised firm)
5838,Watkins Consultancy Ltd
5839,Purple Loans (clone)
5840,Charming Money Limited t/a Debt Vanish and Debt Rid
5841,Hargreaves Lansdown (Clone of FCA authorised firms)
5842,Chiba & Associates
5843,Diamond (Runwell) Limited
5844,Bookers Trust Markets (UK) Limited
5845,Alco Investment Company
5846,Bookers Trust Bank N.V.
5847,Bookers Trust Clearing Bank N.V.
5848,Loan In A Flash (clone of FCA authorised firm)
5849,Yamazaki Acquisition Group (clone of FCA authorised firm)
5850,Thomas and Johnson Consultancy
5851,WB Wealth Group / WB Wealth Management (clone of FCA authorised firm)
5852,Credit Poor (clone of FCA authorised firm)
5853,GPM by Asadia
5854,ECN Markets / http://ecn-markets.com
5855,CMS Trader / www.cmstrader.com (trading name of Pandorx Ventures Limited)
5856,ADVInvests (clone of FCA authorised firm)
5857,IBL Markets (clone of FCA authorised firm)
5858,Elite Trader Pro
5859,Grove Capital Advisors Ltd
5860,JB Trade Finance (clone) (clone of FCA authorised firm)
5861,Alliance Capital Market
5862,Piper Jaffray (clone of FCA authorised firm)
5863,Unsecured Loan For UK
5864,Morgan Stanley / Morgan Stanley & Co Ltd (clone of FCA authorised firms)
5865,Wheaton Capital Limited (clone of a FCA authorised firm)
5866,Natix Bank (clone of FCA authorised firm)
5867,CF Investment Funds (clone of FCA authorised firm)
5868,Inter Global Limited
5869,Baumer Mansoor Financial Advisory (clone of EEA authorised firm)
5870,Costello & Rubin LLP
5871,Kaufman Franz Wealth Management (Clone of EEA Authorised Firm)
5872,UBS Global Investment Management Ltd / UBS Private Wealth Management / UBS Wealth Management (clone)
5873,UBS Global Investment Management / UBS Private Wealth Management / UBS Wealth Management (Clone) (clone of FCA authorised firm)
5874,Unemployed Loans
5875,Passion Finance
5876,Bit Management Limited
5877,MTA Trade Limited t/a MTA Trade UK (clone of FCA authorised firm)
5878,One 2 One Loans (clone)
5880,Portsea Asset Management LLP (clone of FCA authorised firm)
5881,Homeowner Loans / Advantage Leads (clone) (clone of FCA authorised firm)
5882,Limited Binary
5883,Heritage Bank (clone of FCA authorised firm)
5884,Royalton Capital Group
5885,Finance Vision Limited
5886,Go Markets UK (clone) (clone of FCA authorised firm)
5887,Krystal Escrows (clone of FCA authorised firm)
5888,Swiss Investment Corporation (clone of FCA authorised firm)
5889,Harant Alfred & Co (clone of FCA authorised firm)
5890,Westgate Consulting Group
5891,iClick Loans (clone of authorised firm)
5892,Anpa Forward Ltd t/a Transpact.com (clone of FCA authorised firm)
5893,A1 Loans
5894,Cannon Corporate Consultants
5895,Simple Finance (clone of FCA authorised firm)
5896,Novus Capital Markets (clone of former FCA authorised firm)
5897,CFD-1000 Limited
5898,Banco FX
5899,Sterling Consultancy Options (clone) (clone of FCA authorised firm)
5900,City One Marketing Solutions t/a Belmont Venture Capital
5901,Epic Loans (clone)
5902,Nomura Levy Mergers & Acquisitions (clone of FCA authorised firm)
5903,TFX Traders
5904,RK Capital Management (clone) (clone of FCA authorised firm)
5905,E-transact Worldwide Limited
5906,Fast Loans Now (clone) (clone of FCA authorised firm)
5907,Stanford Law
5908,Capita Consult / Capita Group / Capita Asset Services (clone of FCA authorised firm)
5909,Bauer Schmidt & Guenter (clone of FCA authorised firm)
5910,MFG Investments (clone of FCA authorised firm)
5911,Traditional Funds Plc (clone of FCA authorised firm)
5912,Schulz & Partner (clone of EEA authorised firm)
5913,Parmaserv Ltd
5914,Watters & Partners Ltd
5915,TRD Brokers Limited / TRD Futures Group
5916,Quick Financer
5917,Walkert Alliance Ltd (clone of FCA authorised firm)
5918,Grosvenor Capital / GCR Capital
5919,Unsecured Loan Call Me (clone of FCA authorised firm)
5920,Unsecured Loan For All / Unsecured Loan 4 All (clone of FCA authorised firm)
5921,Woolworth Investment International (clone of FCA authorised firm)
5922,Martin Pranz (Clone of EEA Authorised Firm)
5923,Thornton & Tresk / TT Financial
5924,Equidebt Limited
5925,Sure Money UK (clone of FCA authorised firm)
5926,Pearson Jacob
5927,Financial Services Net Ltd (clone of FCA authorised firm)
5928,Loans Today (clone of FCA authorised firm)
5929,Falcon Asset Management
5930,Scorpion Loans (clone of FCA authorised firm)
5931,Oliver Kamann & Partners (clone of FCA authorised firm)
5932,China Beijing Mergers & Acquisitions Corporation
5933,GSH Solutions
5934,Arkol Insurance Brokers
5935,BlackRock Commodities (clone of FCA authorised firm)
5936,Lloyd Financial Service
5937,Zeta Holding Limited - clone of a UK registered company
5938,International Mergers LLP / International Mergers & Acquisitions LLP
5939,RBS Bourse
5940,Beckett & Cromwell
5941,Capital Trust Ventures
5942,Andersen Consulting (UK)
5943,Explore Markets Limited
5944,Carlson & Clarke Management Group
5945,Raymund Servais (Clone of EEA authorised firm)
5946,CJR Investments
5947,Quick All Loans
5948,I Cash Advance (clone of FCA authorised firm)
5949,Bradley & Rogers / Bradley Rogers LLC
5950,Rhombus Commercial Brokerage
5951,Mapletree Investments Limited (clone of a UK incorporated firm)
5952,Rushmoor Associates
5953,Liberum Capital (Clone of FCA authorised firm)
5954,Axis Bank (clone)
5955,GFS Management Limited
5956,GS Loans (clone of FCA authorised firm)
5957,Big Loans
5958,London Loans
5959,Best Loans Limited
5960,Stefan Ofenbock & Co (clone of FCA authorised firm)
5961,Loan Power
5962,Quick and Easy Loan Service
5963,W Parker Consultants
5964,Prest & Grove Ltd. t/a Prestgrove Ltd.
5965,Asia Pacific Limited
5966,Instant Decision Loans
5967,Always Finance
5968,Little Cash Loans
5969,Launton wealth (clone of FCA authorised firm)
5970,Heston Group Global
5971,Crown Corporate Consultants
5972,Fortitude Gold Financial Planning (clone of FCA authorised firm)
5973,Ferrier Group
5974,Swiss Investment (clone) (clone of FCA authorised firm)
5975,Edward Collins Associates
5976,Credit Finance
5977,Thompson Advisors
5978,Jet Lending (clone of FCA authorised firm)
5979,FX SEP Investor Services (aka FXSEP) (clone of FCA authorised firm)
5980,Frans Ternier (clone of EEA authorised firm)
5981,Evercore (clone of FCA authorised firm)
5982,MARKETS CENTRAL INVESTMENT (clone of FCA authorised firm)
5983,My UK Loans
5984,Winton Fund Managers (clone of FCA authorised firm)
5985,Aspect Fund Managers (clone of FCA authorised firm)
5986,Resolution Fund International / Resolution Funds International (clone of FCA authorised firm)
5987,Trade-24 / Trade-24.com
5988,Intervention Loan Firm
5989,Metro Group t/a Metro Credit Service
5990,GOLDEN GREEN FX LIMITED
5991,Hostsave Investments Limited
5992,Finance Centre Limited
5993,Silver Gate Index Limited
5994,MT Capital Partners trading as
5995,Arden Asset Management Limited
5996,Balquidder Advisers Limited
5997,UK Loan Deals (clone of FCA authorised firm)
5998,Frank Bossuyt & Partners (clone)
5999,Cash Match
6000,Resolution Investments Plc (Clone of authorised firm)
6001,Fort Finance Ltd
6002,Cash Capital (Clone) (clone of FCA authorised firm)
6003,Property Shares
6004,Financial Management Worldwide L.P.
6005,Ox Global Investments Limited Ltd (clone)
6006,Zino Management & Services Limited
6007,Credit Investigation Department / Credit Investigation Bureau / Credit Investigation Services
6008,IIS Genesis Ltd
6009,Gate Resources Ltd
6010,Bad Credit History
6011,UN Loans (clone of FCA authorised firm)
6012,Val Consultants Ltd
6013,E-Lender (clone of FCA authorised firm)
6014,Sines Media Limited
6015,Loans to you (clone of FCA authorised firm)
6016,Gemini Asset Management
6017,Next Loans (clone of FCA authorised firm)
6018,Loan Deals (clone of FCA authorised firm)
6019,First Marketing Limited
6020,Cannon Solutions Limited
6021,Liberty Loans (clone of FCA authorised firm)
6022,Venor Associates Ltd
6023,Goodman and Banks Ltd
6024,Authority Finance (clone of FCA authorised firm)
6025,Marshall and James Ltd
6026,Miller and Osbourne Ltd
6027,Secured UK Loans (clone of FCA authorised firm)
6028,Home Equity Loans (clone of FCA authorised firm)
6029,Lowest Cost Loans (clone of FCA authorised firm)
6030,Snapper Head Marketing Limited
6031,Loans Expert Online (clone of FCA authorised firm)
6032,Home Improvement Loans (clone of FCA authorised firm)
6033,Finance Life / Provident Finance (clone) (clone of FCA authorised firm)
6034,Fort Global Fund Managers (Clone of an FCA Authorised Firm)
6035,Malcolm Consultancy Ltd
6036,MILLENNIUM CAPITAL PARTNERS / MILLENNIUM MANAGEMENT LLC / MILLENNIUM PARTNERS (clone of FCA authorised firm)
6037,Gerard & Alterman (Clone of EEA Authorised Firm)
6038,C-7 Limited
6039,I Text Loans
6040,I Need Loans
6041,Paice Ashton and Lord
6042,Payday Loans 12 months 3
6043,Pro Trade FX
6044,Fundspoint (clone)
6045,Finance Live (clone)
6046,Loans For Everyone
6047,Indoloan Limited
6048,Samson Capital Group
6049,Mannex Global Corp LLC
6050,Fast Loan 4 U (clone of FCA authorised firm)
6051,Financial Products (London) Limited (clone of FCA authorised firm)
6052,Right Capital Services
6053,Sherman Consultancy Group
6054,Cobra Payday Loans (clone of FCA authorised firm)
6055,Lelo Loans
6056,UK Today Loans
6057,Winton (clone of FCA authorised firm)
6058,Wiseman Partners Ltd
6059,Roland Puchta (Clone of EEA Authorised Firm)
6060,Happy Financers
6061,Prusik (clone of FCA authorised firm)
6062,Blue Sea Loans (clone) (clone of FCA authorised firm)
6063,Ayondo Markets Ltd. (clone of FCA authorised firm)
6064,KANSAI & PARTNERS
6065,Halifax Finance Loan (clone of FCA authorised firm)
6066,George Banco (clone of FCA authorised firm)
6067,Very Pro Loans (clone of FCA authorised firm)
6068,Kramer & Associates Management Group LLC
6069,Otam8 (clone)
6070,Atom8 Asia (clone)
6071,Bridgewater Asset Management
6072,IK Investment Partners (London) (clone of FCA authorised firm)
6073,www.fxatom8.com (clone of FCA authorised firm)
6074,www.atom8asia.com (clone of FCA authorised firm)
6075,Peterson Group
6076,Christmas Loans
6077,Melbinger Leopold & Partners (clone of EEA authorised firm)
6078,DIRK SWINNEN / DS TRADING (Clone of EEA authorised firm)
6079,JJ Bauer Asset Management / JJ Bauer Equity Research (Clone of EEA Authorised Firm)
6080,IRDM Brokers
6081,Need Quid (clone of FCA authorised firm)
6082,Loans Money (clone of FCA authorised firm)
6083,www.eloanadvance.co.uk (clone of FCA authorised firm)
6084,IIB International Broker (clone of FCA authorised firm)
6085,EQMC Europe Development Capital Fund (clone of EEA authorised firm)
6086,Oak Tree Finance / Oak Tree Financials (Clone of FCA authorised firm)
6087,First City Bank - UK
6088,Goldfish Private Bank / Cooks Private Bank
6089,Regency Funeral Plans
6090,Nexus Capital Investments Inc
6091,Standard Chartered Mutual Services (Clone FCA Authorised Firm) (clone of FCA authorised firm)
6092,Electio Investments SL
6093,Silverfox Technical Services Ltd t/a Chevron Financials Ltd
6094,Best Financers
6095,LondonFX (clone of FCA authorised firm)
6096,AMFX
6097,Fox Capital
6098,AJ Cox Insurance
6099,Amerex Trade Limited
6100,Bradford & Peninne Insurance
6101,Assets Investments (clone of FCA authorised firm)
6102,HB Trading / Hans Bernauer (Clone of EEA Authorised Firm)
6103,Strategic Global Investments by Milena Beranova (aka Strategic Global) (clone of FCA authorised firm)
6104,Carter Flanagan Ltd / Carter Flanagan Private Asset Management
6105,Brooks and Fisher Associates
6106,INRIS UCITS Fund PLC (Clone of a FCA Schedule 5 Firm)
6107,Capital Corp Global Investing aka Capital Corp (Clone of a EEA authorised Firm)
6108,Trust Loans
6109,Whitaker Corporate Partners
6110,Viva Loans (clone firm) (clone of FCA authorised firm)
6111,Getco Europe Ltd (clone of former authorised firm GETCO Europe Limited)
6112,Tenjin & Associate
6113,Fidelity Personal Investing (clone)
6114,www.sunshineloans.co.uk (clone)
6115,Matt Tamara & Co. (clone of EEA Authorised firm Matt Tamara)
6116,Aldrich Limited Mergers & Acquisitions Services
6117,Ledger & Simmons LLP
6118,London Capital Group (Clone) (clone of FCA authorised firm)
6119,Regulated Broker
6120,Goldberg Management
6121,Carlton Brown SA
6122,Hans Advisers
6123,UK Same Day Loans Limited
6124,Sunbird FX c/o Spring Empire Solutions Limited
6125,Kurt Lackner (clone of EEA authorised firm Kurt Lackner)
6126,Brixton Business Consultants
6127,e-Quote Insurance Services
6128,TRM GROUP
6129,Langford Consulting
6130,Higashi and Partners
6131,Global Capital Wealth Ltd
6132,Southampton West Savings Credit Union
6133,Cryptoconomist Limited
6134,Wigston Private Bank (clone of FCA authorised firm)
6135,HH Hubwise Holdings Ltd (clone of FCA authorised firm)
6136,SMP Forex
6137,McMillan Consulting Group
6138,Adams & Taylor Group Ltd
6139,Chester Harris & Co Inc
6140,Kenmar Securities/ Kenmar Securities LP (clone of FINRA / SEC Registered Firm)
6141,Belmont Capital New York/ Belmont Capital Holdings
6142,Raymond James Investment Services Ltd (clone of FCA authorised firm)
6143,Perkins Consultancy Group
6144,Able Alternatives UK Ltd
6145,South Wales Savings Credit Union (clone of FCA authorised firm)
6146,Campbell & Partners Ltd
6147,Hedges Capital Group
6148,Axis Capital Group
6149,Temple Crown International
6150,Smart Lenders LLC (clone of FCA authorised firm)
6151,RK Trading / Roland Kemeny (Clone of EEA Authorised Firm
6152,Britt Finance
6153,AT Brokers (Clone of EEA authorised firm)
6154,Anglo American Asset Management Ltd (clone of FCA authorised firm)
6155,Fix my finances (clone of FCA authorised firm)
6156,www.getitdealt.com
6157,TechKredit Ltd t/a www.quickwage.co.uk (clone of FCA authorised firm)
6158,Baker Finch Partnership
6159,Jefferson Philips
6160,Fortress Credit Union Bank
6161,Foster Dunn & Associates
6162,Cooper & Brown Associates
6163,Ashmore Wealth Funds (clone of FCA authorised firm)
6164,www.ubrocker.com - Fundsaver Services Ltd.
6165,De Vere Group / De Vere & Partners UK Ltd (Clone of FCA authorised firm)
6166,Unsecured Lends
6167,Loan me the money
6168,Cash Flex (clone) (clone of FCA authorised firm)
6169,Payday Loans Now (clone of FCA authorised firm)
6170,Nicolas Adamides / NA Trading (clone of FCA authorised firm)
6171,Amaze Loans (clone of FCA authorised firm)
6172,JC Sterling & Roth
6173,Castlerigg UCITS Fund PLC (Clone of FCA authorised firm)
6174,Grand Loans (clone of FCA authorised firm)
6175,Henderson Global Trading
6176,Pecunia Financial Limited
6177,24x7 Payday Loans (clone of FCA authorised firm)
6178,Instant Loans UK (clone of FCA authorised firm)
6179,Holdprop Financial Investment Ltd
6180,Credence Financial Earnings Ltd / Credence Trade (clone of FCA authorised firm)
6181,Elendale
6182,Tilney Asset Management (clone of FCA authorised firm)
6183,Jacob Grunfield Global Limited (clone)
6184,Parrish Eastway Limited / Parrish Eastway Partners Limited
6185,Christopher Brian Financial Consultants
6186,Discretionary Unit Fund Managers (clone of FCA authorised firm)
6187,Zurich Prime
6188,Lamberg Kapital Ltd
6189,CFE Bourse (clone of FCA authorised firm)
6190,VGF Wealth Management (clone of FCA authorised firm)
6191,Repayment Management UK Ltd t/a Repayment Management Services
6192,Umoru Ali
6193,Carter & Webb
6194,Nakamura Corporation
6195,Thomas Loppacher (clone of FCA authorised firm)
6196,Citigroup Investment / Citigroup Implementation Services Limited
6197,DW Trading (clone of FCA authorised firm)
6198,GGM Forex - Gekko Global Markets Limited (clone of FCA authorised firm)
6199,Stanley Ball Limited (clone of an unauthorised firm)
6200,Alpha Capital Limited (clone of FCA authorised firm)
6201,Augustine FX (clone of FCA authorised firm)
6202,International Asset Management Group Ltd / IAM Group
6203,The Pension House (clone of FCA authorised firm)
6204,Recruit Plus (clone of FCA authorised firm)
6205,Easy Quid Finance
6206,Loan Partners (clone) (clone of FCA authorised firm)
6207,Mercleases / Mercedes Direct
6208,Instant Lends
6209,Rent To Buy Cars
6210,ALTR Alternative Fund Managers (clone of FCA authorised firm)
6211,Robinson Securities LLC
6212,AXN Trading Ltd (clone)
6213,China Merchants International Corporation
6214,Nightingale UK
6215,Financial Strategy Holdings t/a New Trade FX
6216,CMD Acquisitions
6217,Akasaka Acquisition Group
6218,Donnar Investment Corp SA
6219,Garnier Global Finance (clone of FCA authorised firm)
6220,Sofia Tucker Firm
6221,West Financial/ West Financial Advisory House
6222,Solicilinks Limited
6223,Trusted Home Loans (clone of FCA authorised firm)
6224,I Financial Solutions Ltd (clone of FCA authorised firm)
6225,Need Loan Now
6226,Grossfield (Financial Services) Limited (clone of FCA authorised firm)
6227,First Capital Securities / First Capital Securities Company Ltd
6228,Professional Investment Consultants (clone of FCA authorised firm)
6229,Invesco Capital Limited; Invesco Investments; www.invescocapital.com (clone of FCA authorised firm)
6230,William Howarth
6231,LoanAxess Limited (clone of FCA authorised firm)
6232,Zopa Loans Reviews
6233,Same Day Funds
6234,Match Your Loans (clone of FCA authorised firm)
6235,Corporate Trust Asset Management (clone of FCA authorised firm)
6236,Wattford Capital Partners
6237,Helmut Studer (clone of FCA authorised firm)
6238,Ebor Trustees (Clone of FCA Authorised firm)
6239,Ebor Option (Clone of FCA authorised firm)
6240,South Coatbridge Credit Union Bank (clone of FCA authorised firm)
6241,Industrial and Commercial Bank of China (clone of FCA authorised firm)
6242,Aldershire Limited
6243,EN.FI.MA Ltd
6244,Cerberus Generale LLP
6245,Highpoint Trustees Limited (clone of FCA authorised firm)
6246,Maple Securities (U.K.) Limited (Clone of FCA Authorised Firm Maple Securities (UK) Ltd)
6247,Payday Party
6248,National Debt Plan
6249,Montana Leon LP
6250,Eligere Investments PLC
6251,Axel Neumann (clone of FCA authorised firm)
6252,EuroCap Investments PLC
6253,Loan and Credit Solutions Limited (clone of FCA authorised firm)
6254,KSF Trade (Marshall Advanced Innovation Ltd)
6255,UBS Global Asset Management Funds Ltd (clone of FCA authorised firm)
6256,Oakwood Financial (clone) (clone of FCA authorised firm)
6257,Hermay Limited
6258,Atticus Holdings International (clone)
6259,Shields Corporate Partners
6260,Black Rock Ltd (Clone) (clone of FCA authorised firm)
6261,Grey Corporate Partners
6262,Oakwood Financial Services Limited Inc
6263,Andreas Geiger Financial
6264,Christian Muhr Investment Research (clone of FCA authorised firm)
6265,URS VOGT (clone of FCA authorised firm)
6266,Cooper Brennan
6267,Investec Asset Management Limited (Clone) (clone of FCA authorised firm)
6268,Loan Kings
6269,UBS (Clone) (clone of FCA authorised firm)
6270,Tradignition (clone of FCA authorised firm)
6271,GMT Markets Limited
6272,BlackBird Clear Limited
6273,Solution Loans/Loan Solutions (clone)
6274,Solution Loans (clone) (clone of FCA authorised firm)
6275,Copper and Partners
6276,Maple Leaf Management Limited
6277,Equerry Investment Management (clone) (clone of FCA authorised firm)
6278,Whitfield International Consulting Group
6279,CarbEx
6280,Eagle & West Ltd
6281,Wakefield Securities Limited
6282,Green Oak Financial (clone of FCA authorised firm)
6283,FSDIB Investment (clone of FCA authorised firm)
6284,Kucher Partners LLC
6285,A One Loans
6286,Chartis Mutual Group
6287,British Debt Advice
6288,www.moneysolutions.uk.com (clone)
6289,Money Solutions UK (clone of FCA authorised firm)
6290,Verbatim Asset Management Plc (clone of FCA authorised firm)
6291,Bank Invest Capital / G.M.E. Ltd.
6292,CMI Asset Management (Clone) (clone of FCA authorised firm)
6293,Ikon Group (clone of FCA authorised firm)
6294,Nano Industry Investments Inc. Limited (NIIIL)
6295,True Loans (clone of FCA authorised firm)
6296,FTradition / Forex Tradition (clone of FCA authorised firm)
6297,Ikon Finance (clone of FCA authorised firm)
6298,Perfect Loans
6299,Josef Lang Capital Management (clone of FCA authorised firm)
6300,Verrazzano Capital/Verrazzano UK (clone of FCA authorised firm)
6301,Verrazzano Capital / Verrazzano UK (clone of FCA authorised firm)
6302,BC Financial Advisors (clone of FCA authorised firm)
6303,BC-Financial Advisors / Benoit Camerlynck (clone) (clone of FCA authorised firm)
6304,FTG GmbH aka Germany Financel Ltd
6305,FTG GmbH aka Germany Financel Ltd.
6306,Douglas Cooper Associates
6307,Ownbrix Client Services Limited/ Ownbrix International Ltd t/a Ownbrix
6308,Ownbrix Client Services Limited / OwnBrix International Ltd / Ownbrix
6309,Henderson Global Investors Ltd (clone of FCA authorised firm)
6310,The Quick Loan Shop (clone of FCA authorised firm)
6311,Quick Loan Shop (The) (clone of FCA authorised firm)
6312,Eclips Property Bond Limited
6313,360 Capital Management Limited t/a 360 Capital Markets
6314,Nakitrade
6315,GDPX Assets ltd
6316,Nakitrade and GDPX Assets ltd.
6317,Globus Capital Associates Limited (GCAL)
6318,Versima PLC
6319,Drive Cars
6320,Thomas Capital Partners
6321,Harper & Reed Consultants
6322,Avante Corp LLC
6323,Quick Loan Finance
6324,Oumal Bank Ltd
6325,Lloans Direct (clone of FCA authorised firm)
6326,Shimbashi & Partners
6327,Charlton Fitzgerald (clone of FCA authorised firm)
6328,Wakamy Libman and Associates
6329,Benson BPO LLC
6330,Harrison Stones Limited
6331,Wheeler Consultancy Ltd
6332,Select Capital Ventures SA
6333,WageAnyDay
6334,PayInSlices
6335,KwikCash Loans (clone of FCA authorised firm)
6336,Wilkins Capital Group
6337,Anglo China Securities
6338,Wagner Capital Management Group
6339,Hong Kong Investment Corporation
6340,AGF Markets
6341,DB Yates & Associates
6342,Stanley Hudson
6343,Simon Gray & Associates
6344,Wade and Wiley Consultancy
6345,Claims and Compensation Management Limited (clone of FCA authorised firm)
6346,FXGL Capital
6347,Nexus Capital Management Limited
6348,Cavendish Investor Wealth Management
6349,NetCFD
6350,FXNTrade
6351,Canary Wharf Group
6352,Parkbrook Incorporated
6353,NetCFD / Centaure Capital Partners
6354,Cash Finance Direct
6355,Easy Loans Limited (clone of FCA authorised firm)
6356,Keystone Corporate Group
6357,Artemis Fund Managers (clone of FCA authorised firm)
6358,Apollo Multi Asset Management LLP (clone of FCA authorised firm)
6359,Unsecured Loans For You / Unsecured Loans 4 You / unsecuredloans4u (clone of authorised firm)
6360,GF Portfolio Solutions
6361,Future Ready Partners/ mar-la Marketing Lab Consulting
6362,iCash
6363,Windlow Group
6364,Hoya Partners
6365,West Capital Partners Inc
6366,fastcashinhand.co.uk
6367,ukquickpoundloans.co.uk
6368,DDC Direct Debt Collections (clone of FCA authorised firm)
6369,Hutton & Bell LLP/ Hutton & Bell Financial
6370,Songbird Finance Limited (clone of FCA authorised firm)
6371,Mayfair 23st (clone of FCA authorised firm)
6372,Capital Finance Limited
6373,Ingledew Trading/ Ingledew Securities
6374,Castlewood Corporate Partners
6375,Aegis Acquisition Corporation
6376,OCB Corporation (clone of FCA authorised firm)
6377,Harrison & Stanley Associates
6378,CFSE (clone of FCA authorised firm)
6379,Bagnestone
6380,Crown Group Funds UCITS Plc (clone of FCA authorised firm)
6381,Aberdeen Trust
6382,Ignite Boilers Limited
6383,Capital Resource Development Company
6384,Baltic International Bank (clone of FCA authorised firm)
6385,Kingsley Asset Management (clone of FCA authorised firm)
6386,BlackRock Wealth Partners (clone of FCA authorised firm)
6387,Taito Securities Group
6388,Prime Financial Management Services Limited
6389,Wolffe Commodities
6390,Aspen Greene Ltd
6391,Pritchards Stockbrokers (clone of FCA authorised firm)
6392,PMG Forex (clone of FCA authorised firm)
6393,Max Forex (clone of FCA authorised firm)
6394,Sapien Capital Limited (Clone of FCA authorised firm)
6395,Asian Direct Capital Management
6396,Fidelity Capital Ltd / Fidelity Capital UK (clone of FCA authorised firm)
6397,Crown Capital Management
6398,Burton Capital Partners
6399,Fast Same Day Loans (clone of FCA authorised firm)
6400,Houlihan Lokey (clone of FCA authorised firm)
6401,Migham Credit Finance Limited
6402,Schwarz Oliver Thomas (clone of FCA authorised firm)
6403,Cruiser Trading Co Ltd (clone of FCA authorised firm)
6404,Stanford Barclay
6405,Gilmoore Financial
6406,Ronney Loan Services
6407,King Edward / Brightstar Financial Limited (clone of FCA authorised firm)
6408,AVA Capital Management
6409,Omega Trading Limited
6410,Smith and Jacobs
6411,International Mergers and Acquisitions Board of Japan
6412,Red Level Enterprises Limited (clone of FCA authorised firm)
6413,P J Financial / Peter Jager Financial (clone of FCA authorised firm)
6414,Grants Limited also t/a (clone of FCA authorised firm)
6415,Skyline Umbrella Fund Plc (clone of FCA authorised firm)
6416,B2S Forex
6417,National Debt Assistance
6418,Sterling & Carter
6419,MTR Global
6420,Global Investment Bank
6421,Brookepoint
6422,Cash-Lands.com
6423,Cash Lands
6424,Brookepoint / Brookpoint Ltd / Brooke Point
6425,MFEX Capital Management LLP / MFEX Capital Fund Investors / MFEX Enterprise Trust Plc
6426,Kiyose Mergers
6427,Pareto Securities (clone of FCA authorised firm)
6428,Alliance Private Equity LLP
6429,Mason Securities LLC
6430,Encompass Wealth Limited
6431,Robinson Capital Partners
6432,Munroe Securities Limited (clone of FCA authorised firm)
6433,Bradlodge Limited/ Bradlodge Corporate Trading
6434,1 minute loan UK / Loan 1 minute UK
6435,SMS Fast Cash
6436,Quick Quid (clone of FCA authorised firm)
6437,Elephant Loan (clone of FCA authorised firm)
6438,Vantage Point LLC
6439,Short Term Reinsurance
6440,Loan Machine Limited (clone of FCA authorised firm)
6441,InvestPoint (UK) Ltd
6442,RT Owens & Associates; LLC
6443,WB Global Strategic Asset Management
6444,Martin Kessler (clone of FCA authorised firm)
6445,Watts Corporate Services LLC
6446,Hirsche Private Asset Management Ltd
6447,Brooke Point Limited
6448,Dean Foster Associates (clone of FCA authorised firm)
6449,Kames Capital in association with Dean Foster Associates (clone of FCA authorised firm)
6450,Commodities Link
6451,Griffin Advisors Limited
6452,Hudson Coe & Associates LLC
6453,Cenkos Global Securities (clone)
6454,Belfius Commercial Finance Limited (clone of FCA authorised firm)
6455,GE Shaw Management Group
6456,DuPont Financial / DuPont FX / DP Global Services Ltd (clone of FCA authorised firm)
6457,China Merchant Securities Limited (Clone firm) (clone of FCA authorised firm)
6458,Cash Direct UK
6459,Drummonds Initiatives
6460,Redbrook Motor Company
6461,The Right Loan 4 U (clone of FCA authorised firm)
6462,LEM Spreads / LE Management Ltd
6463,GBL Financial Services Ltd (clone of FCA authorised firm)
6464,Smith and Stanley Corporate Consultants
6465,Right Loan 4 U (The) (clone of FCA authorised firm)
6466,Brookmore Partners
6467,Williamson Advisors Ltd
6468,Jacob Johnson Consultancy
6469,Bauer and Associates
6470,Carrington Group LLC
6471,PlusFN Ltd / FN / Equity Sky Capital Marketing Limited
6472,Jacobs Buchanan Investment Advisors / Jacobs Buchanan Partnership
6473,Fredric & Formby / Fredric and Formby / Fredericks Ltd (clone)
